Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
08/11/2015,11,August,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,146,104,250
08/11/2015,11,August,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,123,88,211
08/18/2013,18,August,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,112,80,192
08/18/2013,18,August,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,84,60,144
08/18/2015,18,August,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,118,84,202
08/18/2015,18,August,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,73,52,125
09/10/2013,10,September,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,168,120,288
09/10/2013,10,September,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,45,32,77
09/10/2015,10,September,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,32,4,10,179,128,307
09/10/2015,10,September,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,39,28,67
09/22/2013,22,September,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,22,16,38
09/22/2013,22,September,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,151,108,259
09/22/2015,22,September,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,11,8,19
09/22/2015,22,September,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,146,104,250
12/21/2013,21,December,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,106,76,182
12/21/2013,21,December,2013,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,90,64,154
12/21/2015,21,December,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,90,64,154
12/21/2015,21,December,2015,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,78,56,134
02/05/2014,5,February,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,95,68,163
02/05/2016,5,February,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,95,68,163
03/24/2014,24,March,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,22,16,38
03/24/2014,24,March,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,146,104,250
03/24/2016,24,March,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,6,4,10
03/24/2016,24,March,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,146,104,250
04/12/2014,12,April,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,26,4,10,146,104,250
04/12/2014,12,April,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,67,48,115
04/12/2016,12,April,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,157,112,269
04/12/2016,12,April,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,78,56,134
04/25/2014,25,April,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,101,72,173
04/25/2016,25,April,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,101,72,173
05/19/2014,19,May,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,11,8,19
05/19/2016,19,May,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,6,4,10
05/25/2014,25,May,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,17,12,29
05/25/2014,25,May,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,12,4,10,67,48,115
05/25/2016,25,May,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,6,4,10
05/25/2016,25,May,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,73,52,125
07/22/2014,22,July,2014,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,78,56,134
07/22/2016,22,July,2016,47,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,62,44,106
03/12/2014,12,March,2014,49,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,89,76,165
03/12/2014,12,March,2014,49,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,42,36,78
03/12/2016,12,March,2016,49,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,94,80,174
03/12/2016,12,March,2016,49,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,28,24,52
05/16/2014,16,May,2014,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,26,24,50
05/16/2014,16,May,2014,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,24,22,46
05/16/2016,16,May,2016,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,31,28,59
05/16/2016,16,May,2016,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,22,20,42
06/05/2014,5,June,2014,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,22,20,42
06/05/2014,5,June,2014,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,29,26,55
06/05/2016,5,June,2016,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,20,18,38
06/05/2016,5,June,2016,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,31,28,59
07/20/2013,20,July,2013,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,53,36,89
07/20/2013,20,July,2013,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,123,84,207
07/20/2015,20,July,2015,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,39,27,66
07/20/2015,20,July,2015,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,114,78,192
12/21/2013,21,December,2013,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,82,54,136
12/21/2013,21,December,2013,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,132,87,219
12/21/2015,21,December,2015,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,82,54,136
12/21/2015,21,December,2015,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,128,84,212
01/26/2014,26,January,2014,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,132,87,219
01/26/2016,26,January,2016,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,123,81,204
02/10/2014,10,February,2014,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,119,78,197
02/10/2014,10,February,2014,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,27,18,45
02/10/2016,10,February,2016,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,123,81,204
02/10/2016,10,February,2016,26,Young Adults (25-34),M,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,7,3,9,32,21,53
07/24/2013,24,July,2013,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,53,56,109
07/24/2013,24,July,2013,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
07/24/2015,24,July,2015,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,53,56,109
07/24/2015,24,July,2015,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
09/22/2013,22,September,2013,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39
09/22/2015,22,September,2015,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,23,24,47
10/09/2013,9,October,2013,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
10/09/2015,9,October,2015,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
01/11/2014,11,January,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,38,40,78
01/11/2014,11,January,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,48,50,98
01/11/2016,11,January,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,34,36,70
01/11/2016,11,January,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,48,50,98
01/28/2014,28,January,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
01/28/2014,28,January,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,49,52,101
01/28/2016,28,January,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
01/28/2016,28,January,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,51,54,105
04/26/2014,26,April,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,32,34,66
04/26/2014,26,April,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,32,34,66
04/26/2016,26,April,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,30,32,62
04/26/2016,26,April,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,36,38,74
05/08/2014,8,May,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
05/08/2014,8,May,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90
05/08/2014,8,May,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90
05/08/2014,8,May,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,17,18,35
05/08/2016,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,13,14,27
05/08/2016,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90
05/08/2016,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,42,44,86
05/08/2016,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,17,18,35
05/30/2014,30,May,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
05/30/2014,30,May,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
05/30/2016,30,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,53,56,109
05/30/2016,30,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
06/12/2014,12,June,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
06/12/2014,12,June,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
06/12/2016,12,June,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,10,10,20
06/12/2016,12,June,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
06/17/2014,17,June,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
06/17/2014,17,June,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,13,14,27
06/17/2016,17,June,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,6,6,12
06/17/2016,17,June,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,13,14,27
07/28/2014,28,July,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
07/28/2016,28,July,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
11/04/2013,4,November,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
11/04/2015,4,November,2015,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
12/16/2013,16,December,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
12/16/2015,16,December,2015,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
12/22/2013,22,December,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
12/22/2013,22,December,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
12/22/2013,22,December,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
12/22/2015,22,December,2015,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
12/22/2015,22,December,2015,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
12/22/2015,22,December,2015,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
01/04/2014,4,January,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
01/04/2014,4,January,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
01/04/2016,4,January,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
01/04/2016,4,January,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
02/05/2014,5,February,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
02/05/2014,5,February,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
02/05/2016,5,February,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
02/05/2016,5,February,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30
03/21/2014,21,March,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
03/21/2016,21,March,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
04/02/2014,2,April,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
04/02/2014,2,April,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
04/02/2016,2,April,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79
04/02/2016,2,April,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
04/12/2014,12,April,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30
04/12/2014,12,April,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
04/12/2016,12,April,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
04/12/2016,12,April,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
05/08/2014,8,May,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
05/08/2014,8,May,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
05/08/2016,8,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
05/08/2016,8,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
05/12/2014,12,May,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
05/12/2014,12,May,2014,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
05/12/2016,12,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
05/12/2016,12,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
07/10/2013,10,July,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
07/10/2015,10,July,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
09/26/2013,26,September,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
09/26/2013,26,September,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
09/26/2015,26,September,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
09/26/2015,26,September,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,73,62,135
10/23/2013,23,October,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
10/23/2013,23,October,2013,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
10/23/2015,23,October,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
10/23/2015,23,October,2015,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
01/26/2014,26,January,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
01/26/2014,26,January,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
01/26/2016,26,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
01/26/2016,26,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
01/28/2014,28,January,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
01/28/2014,28,January,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
01/28/2016,28,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
01/28/2016,28,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
03/05/2014,5,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
03/05/2014,5,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
03/05/2016,5,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
03/05/2016,5,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
03/12/2014,12,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
03/12/2016,12,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
03/24/2014,24,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
03/24/2014,24,March,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
03/24/2016,24,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,71,60,131
03/24/2016,24,March,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
04/16/2014,16,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
04/16/2014,16,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
04/16/2016,16,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
04/16/2016,16,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
04/23/2014,23,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
04/23/2014,23,April,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
04/23/2016,23,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
04/23/2016,23,April,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
06/11/2014,11,June,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
06/11/2014,11,June,2014,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
06/11/2016,11,June,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
06/11/2016,11,June,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
08/09/2013,9,August,2013,28,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,13,9,22
08/09/2013,9,August,2013,28,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,57,39,96
